id,id_cliente,ubicacion,departamento,estado,descuento,fecha,articulo,precio,cantidad,importe,tasa,metodo_envio,nota,comentarios_adicionales
232287761,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23208,1111.53,1,1111.53,0%,20024,,"Método de envío: TRES GUERRAS"
232287761,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23207,256.5,2,513,0%,20024,,"Método de envío: TRES GUERRAS"
232287761,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23217,256.5,2,513,0%,20024,,"Método de envío: TRES GUERRAS"
232287761,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23407,759.19,2,1518.38,0%,20024,,"Método de envío: TRES GUERRAS"
232287761,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23427,759.19,1,759.19,0%,20024,,"Método de envío: TRES GUERRAS"
232287761,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23418,759.19,1,759.19,0%,20024,,"Método de envío: TRES GUERRAS"
232287761,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23401,759.19,1,759.19,0%,20024,,"Método de envío: TRES GUERRAS"
232287761,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23460,759.19,2,1518.38,0%,20024,,"Método de envío: TRES GUERRAS"
232287761,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23437,759.19,1,759.19,0%,20024,,"Método de envío: TRES GUERRAS"
232287761,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23447,759.19,1,759.19,0%,20024,,"Método de envío: TRES GUERRAS"
232287762,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23395,174,8,1392,0%,20024,,"Método de envío: TRES GUERRAS"
232287762,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23422,174,2,348,0%,20024,,"Método de envío: TRES GUERRAS"
232287762,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23403,174,4,696,0%,20024,,"Método de envío: TRES GUERRAS"
232287762,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23400,174,2,348,0%,20024,,"Método de envío: TRES GUERRAS"
232287762,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23457,174,2,348,0%,20024,,"Método de envío: TRES GUERRAS"
232287762,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23455,174,4,696,0%,20024,,"Método de envío: TRES GUERRAS"
232287762,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23438,174,4,696,0%,20024,,"Método de envío: TRES GUERRAS"
232287762,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23431,174,4,696,0%,20024,,"Método de envío: TRES GUERRAS"
232287762,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23461,174,2,348,0%,20024,,"Método de envío: TRES GUERRAS"
232287762,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23511,379.6,1,379.6,0%,20024,,"Método de envío: TRES GUERRAS"
232287762,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23545,379.6,1,379.6,0%,20024,,"Método de envío: TRES GUERRAS"
232287762,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23551,379.6,2,759.2,0%,20024,,"Método de envío: TRES GUERRAS"
232287762,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23523,379.6,2,759.2,0%,20024,,"Método de envío: TRES GUERRAS"
232287762,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23529,498.09,1,498.09,0%,20024,,"Método de envío: TRES GUERRAS"
232287762,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23526,498.09,1,498.09,0%,20024,,"Método de envío: TRES GUERRAS"
232287762,25443,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",28.02.2023,23504,86.47,1,86.47,0%,20024,,"Método de envío: TRES GUERRAS"
