id,id_cliente,ubicacion,departamento,estado,descuento,fecha,articulo,precio,cantidad,importe,tasa,metodo_envio,nota,comentarios_adicionales
23367871,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,2169,131.91,1100,145101,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1148,35.57,1800,64026,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1249,59.03,1200,70836,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1252,35.57,1200,42684,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1254,35.57,1200,42684,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1256,35.57,1200,42684,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1305,35.57,1800,64026,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1258,53.38,600,32028,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1263,35.57,3000,106710,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1272,35.57,1200,42684,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1276,35.57,2400,85368,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1278,35.57,1200,42684,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1286,35.57,1200,42684,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1298,35.57,1200,42684,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1314,35.57,3600,128052,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1316,53.38,1800,96084,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1324,53.38,1800,96084,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1326,53.38,600,32028,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1328,35.57,1200,42684,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1334,35.57,3600,128052,0%,,,
23367873,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1332,35.57,4800,170736,0%,,,
23367874,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1336,35.57,6000,213420,0%,,,
23367875,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1261,35.57,4800,170736,0%,,,
23367876,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1336,35.57,1800,64026,0%,,,
23367877,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1300,35.57,2400,85368,0%,,,
23367878,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,21348,37.8,60,2268,0%,,,
23367878,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,21643,68.96,450,31032,0%,,,
23367878,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1677,125.22,360,45079.2,0%,,,
23367878,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,21642,43.08,450,19386,0%,,,
23367878,2484,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,21644,450.16,20,9003.2,0%,,,
