id,id_cliente,ubicacion,departamento,estado,descuento,fecha,articulo,precio,cantidad,importe,tasa,metodo_envio,nota,comentarios_adicionales
233278325,26238,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",27.03.2023,22957,507.21,2,1014.42,0%,19981,,"Método de envío: TRANSPORTES AZTECA"
233278325,26238,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",27.03.2023,2155,220.54,2,441.08,0%,19981,,"Método de envío: TRANSPORTES AZTECA"
233278325,26238,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",27.03.2023,2153,165,12,1980,0%,19981,,"Método de envío: TRANSPORTES AZTECA"
233278325,26238,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",27.03.2023,23020,615.78,10,6157.8,0%,19981,,"Método de envío: TRANSPORTES AZTECA"
233278325,26238,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",27.03.2023,23030,76.84,12,922.08,0%,19981,,"Método de envío: TRANSPORTES AZTECA"
233278325,26238,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",27.03.2023,2154,254.39,15,3815.85,0%,19981,,"Método de envío: TRANSPORTES AZTECA"
233278325,26238,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",27.03.2023,23045,383.64,6,2301.84,0%,19981,,"Método de envío: TRANSPORTES AZTECA"
233278325,26238,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",27.03.2023,23043,383.64,2,767.28,0%,19981,,"Método de envío: TRANSPORTES AZTECA"
233278325,26238,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",27.03.2023,23041,383.64,2,767.28,0%,19981,,"Método de envío: TRANSPORTES AZTECA"
