id,id_cliente,ubicacion,departamento,estado,descuento,fecha,articulo,precio,cantidad,importe,tasa,metodo_envio,nota,comentarios_adicionales
23337815,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,1336,43.78,48,2101.44,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337815,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,1261,43.78,24,1050.72,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337815,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,1252,43.78,24,1050.72,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337815,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,1298,43.78,12,525.36,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337815,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,1294,43.78,36,1576.08,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337815,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,1334,43.78,36,1576.08,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337815,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,1292,43.78,12,525.36,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337815,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,1310,43.78,12,525.36,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337815,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,1286,43.78,12,525.36,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337815,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,1266,43.78,12,525.36,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337816,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,2057,112.87,6,677.22,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337816,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,22760,36.61,9,329.49,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337816,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,22764,59.49,9,535.41,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337817,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,1961,115.29,6,691.74,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337817,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,1955,115.29,6,691.74,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337817,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,22326,63.32,18,1139.76,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337817,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,22337,63.32,9,569.88,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337817,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,22407,63.32,9,569.88,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337818,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,23556,743.12,3,2229.36,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337818,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,23566,743.12,1,743.12,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337818,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,23581,743.12,1,743.12,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337818,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,23595,743.12,1,743.12,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337818,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,23588,186.78,2,373.56,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337818,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,23576,186.78,2,373.56,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337818,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,23567,186.78,3,560.34,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337818,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,23574,186.78,3,560.34,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
23337818,3034,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",03.03.2023,23494,455.77,1,455.77,0%,19956,,"Método de envío: NUESTRO CONDUCTO"
