id,id_cliente,ubicacion,departamento,estado,descuento,fecha,articulo,precio,cantidad,importe,tasa,metodo_envio,nota,comentarios_adicionales
233108029,2910,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,22572,1271.97,50,63598.5,0%,19919,,"Método de envío: AUTOTRANSPORTES VILLAREAL"
233108029,2910,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,22598,830.7,15,12460.5,0%,19919,,"Método de envío: AUTOTRANSPORTES VILLAREAL"
233108031,25376,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,22549,2472.05,2,4944.1,0%,,,",  NOTA: ESPECIAL CLIENTES ALBERTO RODRIGUEZ"
233108031,25376,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,22572,1017.58,10,10175.8,0%,,,",  NOTA: ESPECIAL CLIENTES ALBERTO RODRIGUEZ"
233108031,25376,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,21346,23.62,120,2834.4,0%,,,",  NOTA: ESPECIAL CLIENTES ALBERTO RODRIGUEZ"
233108031,25376,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,21932,345.94,6,2075.64,0%,,,",  NOTA: ESPECIAL CLIENTES ALBERTO RODRIGUEZ"
233108031,25376,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,2214,60.2,30,1806,0%,,,",  NOTA: ESPECIAL CLIENTES ALBERTO RODRIGUEZ"
233108031,25376,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,22671,1122.64,2,2245.28,0%,,,",  NOTA: ESPECIAL CLIENTES ALBERTO RODRIGUEZ"
233108031,25376,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,22659,1417.47,2,2834.94,0%,,,",  NOTA: ESPECIAL CLIENTES ALBERTO RODRIGUEZ"
233108031,25376,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,22649,1430.97,2,2861.94,0%,,,",  NOTA: ESPECIAL CLIENTES ALBERTO RODRIGUEZ"
233108031,25376,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,22652,1430.97,2,2861.94,0%,,,",  NOTA: ESPECIAL CLIENTES ALBERTO RODRIGUEZ"
233108031,25376,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,23010,469.59,2,939.18,0%,,,",  NOTA: ESPECIAL CLIENTES ALBERTO RODRIGUEZ"
233108031,25376,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,23567,124.45,20,2489,0%,,,",  NOTA: ESPECIAL CLIENTES ALBERTO RODRIGUEZ"
233108031,25376,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,23139,180.29,10,1802.9,0%,,,",  NOTA: ESPECIAL CLIENTES ALBERTO RODRIGUEZ"
233108031,25376,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,2161,97.5,12,1170,0%,,,",  NOTA: ESPECIAL CLIENTES ALBERTO RODRIGUEZ"
233108031,25376,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,2160,97.5,18,1755,0%,,,",  NOTA: ESPECIAL CLIENTES ALBERTO RODRIGUEZ"
233108031,25376,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,2159,97.5,6,585,0%,,,",  NOTA: ESPECIAL CLIENTES ALBERTO RODRIGUEZ"
233108031,25376,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,2162,97.5,18,1755,0%,,,",  NOTA: ESPECIAL CLIENTES ALBERTO RODRIGUEZ"
233108031,25376,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",10.03.2023,23041,345.28,4,1381.12,0%,,,",  NOTA: ESPECIAL CLIENTES ALBERTO RODRIGUEZ"
