id,id_cliente,ubicacion,departamento,estado,descuento,fecha,articulo,precio,cantidad,importe,tasa,metodo_envio,nota,comentarios_adicionales
23367863,2948,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1290,35.57,12,426.84,0%,19970,,"Método de envío: SIN TRANSPORTE,  NOTA: Pedido del cliente Ferreteria Zapopan OC11706"
23367863,2948,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1310,35.57,48,1707.36,0%,19970,,"Método de envío: SIN TRANSPORTE,  NOTA: Pedido del cliente Ferreteria Zapopan OC11706"
23367863,2948,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1261,35.57,48,1707.36,0%,19970,,"Método de envío: SIN TRANSPORTE,  NOTA: Pedido del cliente Ferreteria Zapopan OC11706"
23367863,2948,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1254,35.57,12,426.84,0%,19970,,"Método de envío: SIN TRANSPORTE,  NOTA: Pedido del cliente Ferreteria Zapopan OC11706"
23367863,2948,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1286,35.57,12,426.84,0%,19970,,"Método de envío: SIN TRANSPORTE,  NOTA: Pedido del cliente Ferreteria Zapopan OC11706"
23367863,2948,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1336,35.57,204,7256.28,0%,19970,,"Método de envío: SIN TRANSPORTE,  NOTA: Pedido del cliente Ferreteria Zapopan OC11706"
23367863,2948,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1328,35.57,12,426.84,0%,19970,,"Método de envío: SIN TRANSPORTE,  NOTA: Pedido del cliente Ferreteria Zapopan OC11706"
23367863,2948,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1300,35.57,120,4268.4,0%,19970,,"Método de envío: SIN TRANSPORTE,  NOTA: Pedido del cliente Ferreteria Zapopan OC11706"
23367863,2948,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1334,35.57,24,853.68,0%,19970,,"Método de envío: SIN TRANSPORTE,  NOTA: Pedido del cliente Ferreteria Zapopan OC11706"
23367863,2948,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1274,36.84,72,2652.48,0%,19970,,"Método de envío: SIN TRANSPORTE,  NOTA: Pedido del cliente Ferreteria Zapopan OC11706"
23367863,2948,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1265,35.57,12,426.84,0%,19970,,"Método de envío: SIN TRANSPORTE,  NOTA: Pedido del cliente Ferreteria Zapopan OC11706"
23367864,2948,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,21345,29.52,12,354.24,0%,19970,,"Método de envío: SIN TRANSPORTE,  NOTA: Pedido del cliente Ferreteria Zapopan OC11706"
23367864,2948,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,21346,29.52,36,1062.72,0%,19970,,"Método de envío: SIN TRANSPORTE,  NOTA: Pedido del cliente Ferreteria Zapopan OC11706"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,2149,130,18,2340,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22926,542,10,5420,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,2150,130,12,1560,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22927,542,6,3252,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,2151,16,120,1920,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22928,70,60,4200,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22929,399.1,6,2394.6,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22950,399.1,2,798.2,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,24020,696.94,10,6969.4,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,24022,696.94,2,1393.88,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,24025,920.48,2,1840.96,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22961,118.85,5,594.25,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22962,170.53,4,682.12,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22964,258.22,2,516.44,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22965,134.34,1,134.34,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,20949,355.25,2,710.5,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22973,608.63,3,1825.89,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22974,641.39,1,641.39,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22978,480.99,20,9619.8,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22979,2095.64,4,8382.56,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22980,480.99,10,4809.9,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22981,480.99,6,2885.94,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22983,480.99,12,5771.88,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22984,480.99,12,5771.88,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22988,480.99,2,961.98,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22991,480.99,2,961.98,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22992,480.99,4,1923.96,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,22998,480.99,10,4809.9,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
23367865,2533,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,23003,821.25,4,3285,0%,,,",  NOTA: o.c. 810 Ag bodega Juarez"
