id,inventario,creado,equipo,registrado,código,descripción,upc,"capacidad por caja",cantidad,cajas,posición,"solicitud de cambio","cambios aplicados",eliminado,"justificación de eliminación",revisado
16990,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:21:18","27 - Jesús Víctor Gil",si,EV23490,"ESMALTE TECNOBRIL BASE ACCENT 19 L.",7501476201562,1,28,28, 7E9,,no,,,no
16991,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:21:34","27 - Jesús Víctor Gil",si,EV23490,"ESMALTE TECNOBRIL BASE ACCENT 19 L.",7501476201562,1,28,28, 7D9,,no,,,no
16992,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:21:56","27 - Jesús Víctor Gil",si,EV23410,"ESMALTE TECNOBRIL BASE ACCENT 1 L.",17501476201538,6,168,28, 7C9,,no,,,no
16993,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:22:05","27 - Jesús Víctor Gil",si,EV23905,"ESMALTE TECNOBRIL ROSA MEXICANO 500 ML.",17501476223950,9,108,12, 7C10,,no,,,no
16994,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:22:38","27 - Jesús Víctor Gil",si,EV23310,"ESMALTE TECNOBRIL BASE DEEP 1 L.",17501476201491,6,78,13, 8C9,,no,,,no
16995,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:23:00","27 - Jesús Víctor Gil",si,EV23440,"ESMALTE TECNOBRIL BASE ACCENT 4 L.",17501476201552,2,102,51, 7B9,,no,,,no
16996,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:23:24","27 - Jesús Víctor Gil",si,EV23940,"ESMALTE TECNOBRIL ROSA MEXICANO 4 L.",17501476223943,2,10,5, 7B10,,no,,,no
16997,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:23:38","27 - Jesús Víctor Gil",si,EV23340,"ESMALTE TECNOBRIL BASE DEEP 4 L.",17501476201507,2,28,14, 8B9,,no,,,no
16998,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:24:13","27 - Jesús Víctor Gil",si,EV23902,"ESMALTE TECNOBRIL ROSA MEXICANO 250 ML.",17501476223929,9,243,27, 8B10,,no,,,no
16999,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:24:35","27 - Jesús Víctor Gil",si,EV23990,"ESMALTE TECNOBRIL ROSA MEXICANO 19 L.",7501476223991,1,30,30, 7A9,,no,,,no
17000,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:24:45","27 - Jesús Víctor Gil",si,EV23910,"ESMALTE TECNOBRIL ROSA MEXICANO 1 L.",17501476223912,6,66,11, 8A10,,no,,,no
17001,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:25:26","27 - Jesús Víctor Gil",si,EV24940,"ESMALTE TECNOBRIL CHOCOLATE CLARO 4 L.",17501476224940,2,46,23, 7E11,,no,,,no
17002,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:25:37","27 - Jesús Víctor Gil",si,EV24910,"ESMALTE TECNOBRIL CHOCOLATE CLARO 1 L.",17501476224919,6,300,50, 7E11,,no,,,no
17003,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:25:52","27 - Jesús Víctor Gil",si,EV24902,"ESMALTE TECNOBRIL CHOCOLATE CLARO 250 ML.",17501476224926,9,603,67, 7D11,,no,,,no
17004,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:26:18","27 - Jesús Víctor Gil",si,EV24905,"ESMALTE TECNOBRIL CHOCOLATE CLARO 500 ML.",17501476224957,9,306,34, 7D11,,no,,,no
17005,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:26:41","27 - Jesús Víctor Gil",si,EV24505,"ESMALTE TECNOBRIL VERDE FRESCO 500 ML.",17501476224551,9,144,16, 7C11,,no,,,no
17006,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:27:09","27 - Jesús Víctor Gil",si,EV24905,"ESMALTE TECNOBRIL CHOCOLATE CLARO 500 ML.",17501476224957,9,288,32, 7C12,,no,,,no
17007,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:27:25","27 - Jesús Víctor Gil",si,EV24540,"ESMALTE TECNOBRIL VERDE FRESCO 4 L.",17501476224544,2,22,11, 7B11,,no,,,no
17008,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:27:41","27 - Jesús Víctor Gil",si,EV24940,"ESMALTE TECNOBRIL CHOCOLATE CLARO 4 L.",17501476224940,2,54,27, 7B12,,no,,,no
17009,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:27:55","27 - Jesús Víctor Gil",si,EV24502,"ESMALTE TECNOBRIL VERDE FRESCO 250 ML.",17501476224520,9,153,17, 8B11,,no,,,no
17010,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:28:10","27 - Jesús Víctor Gil",si,EV24902,"ESMALTE TECNOBRIL CHOCOLATE CLARO 250 ML.",17501476224926,9,351,39, 8B12,,no,,,no
17011,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:28:26","27 - Jesús Víctor Gil",si,EV24590,"ESMALTE TECNOBRIL VERDE FRESCO 19 L.",7501476224592,1,5,5, 7A11,,no,,,no
17012,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:28:36","27 - Jesús Víctor Gil",si,EV24990,"ESMALTE TECNOBRIL CHOCOLATE CLARO 19 L.",7501476224998,1,2,2, 7A12,,no,,,no
17013,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:28:50","27 - Jesús Víctor Gil",si,EV24510,"ESMALTE TECNOBRIL VERDE FRESCO 1 L.",17501476224513,6,246,41, 8A11,,no,,,no
17014,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:29:14","27 - Jesús Víctor Gil",si,EV24910,"ESMALTE TECNOBRIL CHOCOLATE CLARO 1 L.",17501476224919,6,564,94, 8A12,,no,,,no
17015,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:29:35","27 - Jesús Víctor Gil",si,EV26690,"ESMALTE TECNOBRIL GRIS CLARO 19 L.",7501476226695,1,16,16, 7E13,,no,,,no
17016,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:30:08","27 - Jesús Víctor Gil",si,EV26605,"ESMALTE TECNOBRIL GRIS CLARO 500 ML.",17501476226654,9,576,64, 7C13,,no,,,no
17017,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:30:23","27 - Jesús Víctor Gil",si,EV26640,"ESMALTE TECNOBRIL GRIS CLARO 4 L.",17501476226647,2,26,13, 7B13,,no,,,no
17018,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:30:38","27 - Jesús Víctor Gil",si,EV26602,"ESMALTE TECNOBRIL GRIS CLARO 250 ML.",17501476226623,9,243,27, 8B13,,no,,,no
17019,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:30:50","27 - Jesús Víctor Gil",si,EV26690,"ESMALTE TECNOBRIL GRIS CLARO 19 L.",7501476226695,1,11,11, 7A13,,no,,,no
17020,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:31:12","27 - Jesús Víctor Gil",si,EV26610,"ESMALTE TECNOBRIL GRIS CLARO 1 L.",17501476226616,6,240,40, 8A13,,no,,,no
17021,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:34:04","27 - Jesús Víctor Gil",si,EV22110,"ESMALTE TECNOBRIL BLANCO MATE 1 L.",17501476222113,6,6,1, PISO,,no,,,no
17022,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:36:38","27 - Jesús Víctor Gil",si,EV20105,"ESMALTE TECNOBRIL NEGRO 500 ML.",17501476220157,9,9,1, PISO,,no,,,no
17023,"Inv. Esmalte Tecnobrill 19.03.23","2023-03-19 10:37:29","27 - Jesús Víctor Gil",si,EV22290,"ESMALTE TECNOBRIL NEGRO MATE 19 L.",7501476222291,1,14,14, 7A5,,no,,,no
