id,id_cliente,ubicacion,departamento,estado,descuento,fecha,articulo,precio,cantidad,importe,tasa,metodo_envio,nota,comentarios_adicionales
233138068,2122,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",13.03.2023,1148,35.57,24,853.68,0%,19911,,"Método de envío: AUTOTRANSPORTE DE CARGA EL DUERO,  NOTA: SURTIR AL 100 %
MANDAR 1 % 
5 BATAS  MED  Y 1 GDE
GORRAS AG MANDILES CAMISETAS VARIOS COLORES Y PLUMAS"
233138068,2122,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",13.03.2023,1249,59.03,24,1416.72,0%,19911,,"Método de envío: AUTOTRANSPORTE DE CARGA EL DUERO,  NOTA: SURTIR AL 100 %
MANDAR 1 % 
5 BATAS  MED  Y 1 GDE
GORRAS AG MANDILES CAMISETAS VARIOS COLORES Y PLUMAS"
233138068,2122,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",13.03.2023,1250,35.57,24,853.68,0%,19911,,"Método de envío: AUTOTRANSPORTE DE CARGA EL DUERO,  NOTA: SURTIR AL 100 %
MANDAR 1 % 
5 BATAS  MED  Y 1 GDE
GORRAS AG MANDILES CAMISETAS VARIOS COLORES Y PLUMAS"
233138068,2122,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",13.03.2023,1252,35.57,48,1707.36,0%,19911,,"Método de envío: AUTOTRANSPORTE DE CARGA EL DUERO,  NOTA: SURTIR AL 100 %
MANDAR 1 % 
5 BATAS  MED  Y 1 GDE
GORRAS AG MANDILES CAMISETAS VARIOS COLORES Y PLUMAS"
233138068,2122,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",13.03.2023,1254,35.57,48,1707.36,0%,19911,,"Método de envío: AUTOTRANSPORTE DE CARGA EL DUERO,  NOTA: SURTIR AL 100 %
MANDAR 1 % 
5 BATAS  MED  Y 1 GDE
GORRAS AG MANDILES CAMISETAS VARIOS COLORES Y PLUMAS"
233138068,2122,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",13.03.2023,1256,35.57,120,4268.4,0%,19911,,"Método de envío: AUTOTRANSPORTE DE CARGA EL DUERO,  NOTA: SURTIR AL 100 %
MANDAR 1 % 
5 BATAS  MED  Y 1 GDE
GORRAS AG MANDILES CAMISETAS VARIOS COLORES Y PLUMAS"
233138068,2122,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",13.03.2023,1261,35.57,480,17073.6,0%,19911,,"Método de envío: AUTOTRANSPORTE DE CARGA EL DUERO,  NOTA: SURTIR AL 100 %
MANDAR 1 % 
5 BATAS  MED  Y 1 GDE
GORRAS AG MANDILES CAMISETAS VARIOS COLORES Y PLUMAS"
233138068,2122,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",13.03.2023,1263,35.57,480,17073.6,0%,19911,,"Método de envío: AUTOTRANSPORTE DE CARGA EL DUERO,  NOTA: SURTIR AL 100 %
MANDAR 1 % 
5 BATAS  MED  Y 1 GDE
GORRAS AG MANDILES CAMISETAS VARIOS COLORES Y PLUMAS"
233138068,2122,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",13.03.2023,1265,35.57,24,853.68,0%,19911,,"Método de envío: AUTOTRANSPORTE DE CARGA EL DUERO,  NOTA: SURTIR AL 100 %
MANDAR 1 % 
5 BATAS  MED  Y 1 GDE
GORRAS AG MANDILES CAMISETAS VARIOS COLORES Y PLUMAS"
233138068,2122,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",13.03.2023,1266,35.57,24,853.68,0%,19911,,"Método de envío: AUTOTRANSPORTE DE CARGA EL DUERO,  NOTA: SURTIR AL 100 %
MANDAR 1 % 
5 BATAS  MED  Y 1 GDE
GORRAS AG MANDILES CAMISETAS VARIOS COLORES Y PLUMAS"
