id,id_cliente,ubicacion,departamento,estado,descuento,fecha,articulo,precio,cantidad,importe,tasa,metodo_envio,nota,comentarios_adicionales
23367861,6428,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1290,35.57,12,426.84,0%,19917,,"Método de envío: AUTOTRANSPORTES UNIDOS DE CHILAPA,  NOTA: BUEN DIA, LE ENVIO PEDIDO DE MARZO, SALUDOS"
23367861,6428,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1303,35.57,12,426.84,0%,19917,,"Método de envío: AUTOTRANSPORTES UNIDOS DE CHILAPA,  NOTA: BUEN DIA, LE ENVIO PEDIDO DE MARZO, SALUDOS"
23367861,6428,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1310,35.57,12,426.84,0%,19917,,"Método de envío: AUTOTRANSPORTES UNIDOS DE CHILAPA,  NOTA: BUEN DIA, LE ENVIO PEDIDO DE MARZO, SALUDOS"
23367861,6428,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1332,35.57,12,426.84,0%,19917,,"Método de envío: AUTOTRANSPORTES UNIDOS DE CHILAPA,  NOTA: BUEN DIA, LE ENVIO PEDIDO DE MARZO, SALUDOS"
23367861,6428,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1276,35.57,24,853.68,0%,19917,,"Método de envío: AUTOTRANSPORTES UNIDOS DE CHILAPA,  NOTA: BUEN DIA, LE ENVIO PEDIDO DE MARZO, SALUDOS"
23367861,6428,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1334,35.57,24,853.68,0%,19917,,"Método de envío: AUTOTRANSPORTES UNIDOS DE CHILAPA,  NOTA: BUEN DIA, LE ENVIO PEDIDO DE MARZO, SALUDOS"
23367861,6428,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1324,53.38,24,1281.12,0%,19917,,"Método de envío: AUTOTRANSPORTES UNIDOS DE CHILAPA,  NOTA: BUEN DIA, LE ENVIO PEDIDO DE MARZO, SALUDOS"
23367861,6428,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1286,35.57,12,426.84,0%,19917,,"Método de envío: AUTOTRANSPORTES UNIDOS DE CHILAPA,  NOTA: BUEN DIA, LE ENVIO PEDIDO DE MARZO, SALUDOS"
23367861,6428,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,1300,35.57,36,1280.52,0%,19917,,"Método de envío: AUTOTRANSPORTES UNIDOS DE CHILAPA,  NOTA: BUEN DIA, LE ENVIO PEDIDO DE MARZO, SALUDOS"
23367861,6428,"CEDIS PT FABELA","CEDIS FABELA","APROBACION PENDIENTE","Descuento socio",06.03.2023,2219,50.45,24,1210.8,0%,19917,,"Método de envío: AUTOTRANSPORTES UNIDOS DE CHILAPA,  NOTA: BUEN DIA, LE ENVIO PEDIDO DE MARZO, SALUDOS"
